des_chr,des_num,des,name,date_start,date_end,cum_ip
2018FL29,,2018FL29,,2084-11-20,2084-11-21,3.158544e-07
2018FL29,,2018FL29,,2086-03-14,2086-03-14,4.36e-10
2018FL29,,2018FL29,,2086-11-20,2086-11-21,5.1593000000000004e-08
2018FL29,,2018FL29,,2100-03-24,2100-03-24,4.43e-10
2018FL29,,2018FL29,,2082-11-20,2082-11-21,2.74692e-08
2018FL29,,2018FL29,,2100-11-21,2100-11-22,4.0635750000000003e-07
2018FL29,,2018FL29,,2120-11-21,2120-11-22,4.646261e-07
2018FL29,,2018FL29,,2102-03-26,2102-03-26,6.7e-10
2018FL29,,2018FL29,,2112-11-22,2112-11-22,1.665997e-07
2018FL29,,2018FL29,,2113-03-15,2113-03-15,3.45e-10
2018FL29,,2018FL29,,2113-11-22,2113-11-22,5.234197e-07
2018FL29,,2018FL29,,2114-03-14,2114-03-15,1.994e-10
2018FL29,,2018FL29,,2114-11-21,2114-11-23,4.2484e-09
2018FL29,,2018FL29,,2115-11-22,2115-11-23,2.923398e-07
2018FL29,,2018FL29,,2112-03-14,2112-03-14,3.12e-10
2018FL29,,2018FL29,,2116-11-22,2116-11-22,9.79942e-08
2018FL29,,2018FL29,,2118-11-22,2118-11-22,4.714311e-07
2018FL29,,2018FL29,,2119-11-22,2119-11-23,4.4231500000000003e-07
2018FL29,,2018FL29,,2120-03-15,2120-03-15,3.82e-10
2018FL29,,2018FL29,,2121-03-23,2121-03-23,1.08e-11
2018FL29,,2018FL29,,2121-11-22,2121-11-23,3.4669531e-06
2018FL29,,2018FL29,,2077-11-20,2077-11-21,1.24858246e-05
2018FL29,,2018FL29,,2117-11-22,2117-11-22,1.038e-09
2018FL29,,2018FL29,,2101-11-21,2101-11-22,7.136650000000001e-07
2018FL29,,2018FL29,,2111-11-22,2111-11-23,5.59682e-08
2018FL29,,2018FL29,,2109-11-22,2109-11-22,1.192578e-06
2018FL29,,2018FL29,,2102-11-22,2102-11-22,2.4122642e-06
2018FL29,,2018FL29,,2103-03-25,2103-03-25,3.27e-10
2018FL29,,2018FL29,,2103-11-22,2103-11-23,2.81633e-08
2018FL29,,2018FL29,,2104-03-24,2104-03-24,5.31e-11
2018FL29,,2018FL29,,2104-11-22,2104-11-22,7.47323e-08
2018FL29,,2018FL29,,2105-03-14,2105-03-14,5.2e-10
2018FL29,,2018FL29,,2110-11-22,2110-11-23,8.276939999999999e-08
2018FL29,,2018FL29,,2105-03-25,2105-03-25,7.47e-10
2018FL29,,2018FL29,,2106-03-15,2106-03-15,1.49e-10
2018FL29,,2018FL29,,2106-11-22,2106-11-22,1.223948e-07
2018FL29,,2018FL29,,2107-03-14,2107-03-14,1.97e-10
2018FL29,,2018FL29,,2107-03-24,2107-03-24,1.07e-10
2018FL29,,2018FL29,,2107-11-22,2107-11-23,1.3965500000000002e-08
2018FL29,,2018FL29,,2108-11-21,2108-11-22,2.653363e-07
2018FL29,,2018FL29,,2105-11-22,2105-11-22,1.9359569999999998e-07
2018FL29,,2018FL29,,2077-03-22,2077-03-25,1.303e-09
2018FL29,,2018FL29,,2044-03-10,2044-03-10,8.3e-11
2018FL29,,2018FL29,,2076-11-20,2076-11-20,8.6613e-08
2018FL29,,2018FL29,,2046-03-24,2046-03-27,1.248e-10
2018FL29,,2018FL29,,2046-11-20,2046-11-20,1.15e-09
2018FL29,,2018FL29,,2047-03-15,2047-03-15,1.41e-11
2018FL29,,2018FL29,,2048-03-24,2048-03-24,3.49e-11
2018FL29,,2018FL29,,2048-11-20,2048-11-20,4.2553e-07
2018FL29,,2018FL29,,2049-11-20,2049-11-21,1.2864e-08
2018FL29,,2018FL29,,2044-11-19,2044-11-23,1.8372430000000003e-06
2018FL29,,2018FL29,,2050-11-20,2050-11-20,2.5590999999999997e-08
2018FL29,,2018FL29,,2051-03-23,2051-03-23,2.91e-09
2018FL29,,2018FL29,,2051-11-21,2051-11-21,1.7291e-07
2018FL29,,2018FL29,,2052-03-13,2052-03-13,3.599e-10
2018FL29,,2018FL29,,2053-03-22,2053-03-24,1.599e-09
2018FL29,,2018FL29,,2053-11-20,2053-11-20,1.7532519999999997e-06
2018FL29,,2018FL29,,2054-11-21,2054-11-21,3.77e-11
2018FL29,,2018FL29,,2051-03-14,2051-03-14,3.15e-10
2018FL29,,2018FL29,,2044-03-25,2044-03-26,3.1319999999999996e-10
2018FL29,,2018FL29,,2043-11-20,2043-11-20,5.19e-10
2018FL29,,2018FL29,,2042-03-22,2042-03-26,2.4879e-09
2018FL29,,2018FL29,,2077-03-14,2077-03-14,1.15e-09
2018FL29,,2018FL29,,2026-11-20,2026-11-20,5.16e-06
2018FL29,,2018FL29,,2028-11-20,2028-11-20,8.55e-11
2018FL29,,2018FL29,,2029-03-22,2029-03-22,2.7e-09
2018FL29,,2018FL29,,2029-11-20,2029-11-20,1.4e-09
2018FL29,,2018FL29,,2031-03-21,2031-03-21,4.19e-10
2018FL29,,2018FL29,,2033-03-23,2033-03-23,6e-10
2018FL29,,2018FL29,,2033-11-20,2033-11-20,7.48e-08
2018FL29,,2018FL29,,2035-11-21,2035-11-21,2.5278e-06
2018FL29,,2018FL29,,2037-11-19,2037-11-20,1.2830850000000003e-06
2018FL29,,2018FL29,,2038-03-14,2038-03-14,7.24e-10
2018FL29,,2018FL29,,2039-11-21,2039-11-21,7.05e-09
2018FL29,,2018FL29,,2040-03-22,2040-03-22,2.69e-09
2018FL29,,2018FL29,,2040-11-20,2040-11-21,2.152e-09
2018FL29,,2018FL29,,2041-11-20,2041-11-20,2.87e-10
2018FL29,,2018FL29,,2055-03-14,2055-03-14,1.3e-10
2018FL29,,2018FL29,,2055-11-21,2055-11-21,4.67e-08
2018FL29,,2018FL29,,2042-11-20,2042-11-20,2.3406400000000002e-07
2018FL29,,2018FL29,,2057-03-21,2057-03-21,2.29e-11
2018FL29,,2018FL29,,2067-11-20,2067-11-21,2.68654e-08
2018FL29,,2018FL29,,2068-03-21,2068-03-21,5.11e-10
2018FL29,,2018FL29,,2068-11-20,2068-11-20,2.2107e-08
2018FL29,,2018FL29,,2069-11-21,2069-11-21,9.28e-08
2018FL29,,2018FL29,,2070-03-24,2070-03-24,6.15e-10
2018FL29,,2018FL29,,2070-11-21,2070-11-21,8.817471e-07
2018FL29,,2018FL29,,2056-11-20,2056-11-20,1.6813e-09
2018FL29,,2018FL29,,2071-11-21,2071-11-21,1.8720333e-05
2018FL29,,2018FL29,,2072-11-20,2072-11-20,4.771943e-07
2018FL29,,2018FL29,,2073-11-20,2073-11-21,2.3131999999999998e-07
2018FL29,,2018FL29,,2074-03-13,2074-03-14,8.950000000000001e-10
2018FL29,,2018FL29,,2074-03-23,2074-03-24,2.46e-10
2018FL29,,2018FL29,,2074-11-21,2074-11-21,2.43923e-08
2018FL29,,2018FL29,,2075-03-22,2075-03-25,5.69e-10
2018FL29,,2018FL29,,2072-03-23,2072-03-23,4.25e-10
2018FL29,,2018FL29,,2067-03-12,2067-03-14,1.11e-09
2018FL29,,2018FL29,,2067-03-24,2067-03-24,2.12e-10
2018FL29,,2018FL29,,2066-03-22,2066-03-22,5.39e-11
2018FL29,,2018FL29,,2057-11-20,2057-11-21,2.569017e-07
2018FL29,,2018FL29,,2059-03-22,2059-03-22,8.25e-11
2018FL29,,2018FL29,,2059-11-21,2059-11-21,2.0637188e-06
2018FL29,,2018FL29,,2060-03-24,2060-03-24,2.26e-10
2018FL29,,2018FL29,,2060-11-20,2060-11-20,1.7735299999999999e-07
2018FL29,,2018FL29,,2066-11-20,2066-11-20,4.26e-10
2018FL29,,2018FL29,,2062-03-14,2062-03-14,1.71e-10
2018FL29,,2018FL29,,2061-11-20,2061-11-20,1.70527e-07
2018FL29,,2018FL29,,2062-11-20,2062-11-20,4.976e-06
2018FL29,,2018FL29,,2063-03-14,2063-03-14,6.56e-10
2018FL29,,2018FL29,,2063-11-21,2063-11-21,1.42732e-08
2018FL29,,2018FL29,,2064-03-21,2064-03-22,8.86e-10
2018FL29,,2018FL29,,2064-11-20,2064-11-20,3.7937455e-06
2018FL29,,2018FL29,,2065-11-20,2065-11-21,4.954e-09
2018FL29,,2018FL29,,2062-03-22,2062-03-22,2.4050000000000003e-09
2018FL29,,2018FL29,,2075-11-21,2075-11-21,2.8103e-08
2018FQ3,,2018FQ3,,2070-03-19,2070-03-19,8.83e-07
2018FQ3,,2018FQ3,,2081-03-19,2081-03-19,3.254e-09
2018FQ3,,2018FQ3,,2114-03-20,2114-03-20,1.05295e-05
2018FX4,,2018FX4,,2120-03-23,2120-03-23,1.8276000000000003e-07
2018FX4,,2018FX4,,2122-03-23,2122-03-23,4.209e-08
2018FY2,,2018FY2,,2046-02-26,2046-02-26,2.96e-08
2018FY2,,2018FY2,,2102-03-04,2102-03-04,4e-08
2018GD2,,2018GD2,,2108-10-16,2108-10-16,1.12e-06
2018GD2,,2018GD2,,2109-10-16,2109-10-16,3.9800000000000004e-07
2018GD2,,2018GD2,,2111-10-16,2111-10-16,1.007e-07
2018GD2,,2018GD2,,2112-10-16,2112-10-16,2.11e-07
2018GD2,,2018GD2,,2114-10-16,2114-10-16,4.03e-07
2018GD2,,2018GD2,,2115-10-16,2115-10-16,1.99e-10
2018GD2,,2018GD2,,2117-10-16,2117-10-16,2.52e-07
2018GD2,,2018GD2,,2096-10-15,2096-10-15,6.59e-08
2018GD2,,2018GD2,,2102-10-16,2102-10-16,2.9e-07
2018GE,,2018GE,,2112-05-29,2112-05-29,1.07e-09
2018GE2,,2018GE2,,2106-10-31,2106-10-31,7.5e-09
2018GE2,,2018GE2,,2107-11-01,2107-11-01,1.505e-07
2018GE2,,2018GE2,,2108-04-28,2108-04-28,9.44e-07
2018GE2,,2018GE2,,2112-10-31,2112-10-31,1.9603e-06
2018GE2,,2018GE2,,2105-04-29,2105-04-29,1.06e-08
2018GE2,,2018GE2,,2108-11-19,2108-11-19,1.67e-08
2018GE2,,2018GE2,,2111-04-28,2111-04-28,2.92e-07
2018GE2,,2018GE2,,2105-11-01,2105-11-01,1.8340000000000001e-07
2018GE2,,2018GE2,,2106-04-28,2106-04-28,6.78e-09
2018GE2,,2018GE2,,2118-10-31,2118-10-31,2.53e-08
2018GE2,,2018GE2,,2113-10-26,2113-10-26,1.41e-07
2018GE2,,2018GE2,,2114-10-31,2114-11-01,4.495e-07
2018GE2,,2018GE2,,2115-11-01,2115-11-02,2.468e-08
2018GE2,,2018GE2,,2117-11-01,2117-11-01,1.1042200000000001e-07
2018GE2,,2018GE2,,2119-04-28,2119-04-29,6.22e-07
2018GE2,,2018GE2,,2119-11-01,2119-11-02,2.1806999999999998e-08
2018GE2,,2018GE2,,2120-10-31,2120-10-31,6.31e-08
2018GE2,,2018GE2,,2121-11-01,2121-11-01,5.04e-08
2018GE2,,2018GE2,,2122-04-29,2122-04-29,1.08e-10
2018GE2,,2018GE2,,2113-04-28,2113-04-28,8.14e-09
2018GE2,,2018GE2,,2104-10-31,2104-11-01,6.6681e-07
2018GE2,,2018GE2,,2108-10-31,2108-10-31,1.229e-07
2018GE2,,2018GE2,,2102-11-01,2102-11-01,7.06e-08
2018GE2,,2018GE2,,2103-11-01,2103-11-02,1.3547e-07
2018GE2,,2018GE2,,2060-04-28,2060-04-28,1.19e-08
2018GE2,,2018GE2,,2070-11-01,2070-11-01,1.64e-11
2018GE2,,2018GE2,,2073-04-28,2073-04-28,4.3e-10
2018GE2,,2018GE2,,2074-10-31,2074-10-31,3.18e-05
2018GE2,,2018GE2,,2075-04-29,2075-04-29,2.33e-08
2018GE2,,2018GE2,,2075-10-31,2075-10-31,8.24e-08
2018GE2,,2018GE2,,2082-10-31,2082-10-31,8.85e-09
2018GE2,,2018GE2,,2088-10-30,2088-10-31,3.5000000000000004e-07
2018GE2,,2018GE2,,2089-04-28,2089-04-28,8.51e-10
2018GE2,,2018GE2,,2091-10-31,2091-11-01,1.596e-06
2018GE2,,2018GE2,,2091-04-29,2091-04-29,9.21e-10
2018GE2,,2018GE2,,2102-04-28,2102-04-28,3.43e-07
2018GE2,,2018GE2,,2090-10-31,2090-10-31,3.73e-05
2018GE2,,2018GE2,,2100-04-29,2100-04-29,6.06e-11
2018GE2,,2018GE2,,2098-10-31,2098-10-31,2.71e-06
2018GE2,,2018GE2,,2101-11-01,2101-11-01,4.68e-11
2018GE2,,2018GE2,,2097-10-23,2097-10-23,2.7e-08
2018GE2,,2018GE2,,2092-10-30,2092-10-30,1.09e-06
2018GE2,,2018GE2,,2092-04-28,2092-04-28,4.6e-10
2018GE2,,2018GE2,,2091-11-20,2091-11-20,3.48e-08
2018GE2,,2018GE2,,2097-10-30,2097-10-31,3.1680000000000003e-07
2018GG4,,2018GG4,,2070-04-12,2070-04-12,1.06e-07
2018GR4,,2018GR4,,2100-03-01,2100-03-01,1.26e-08
2018GR4,,2018GR4,,2101-03-05,2101-03-05,5.42e-10
2018GR4,,2018GR4,,2105-03-05,2105-03-05,1.53e-09
2018GR4,,2018GR4,,2109-03-04,2109-03-04,2.4e-09
2018GR4,,2018GR4,,2110-03-04,2110-03-04,1.71e-07
2018GR4,,2018GR4,,2119-09-08,2119-09-08,7.46e-09
2018GR4,,2018GR4,,2113-06-20,2113-06-20,1.92e-08
2018GR4,,2018GR4,,2115-03-03,2115-03-03,1.94e-10
2018GR4,,2018GR4,,2116-02-28,2116-02-28,7.6e-11
2018GR4,,2018GR4,,2097-02-28,2097-03-05,6.363e-07
2018GR4,,2018GR4,,2120-03-03,2120-03-03,2.51e-09
2018GR4,,2018GR4,,2120-09-07,2120-09-07,2.75e-08
2018GR4,,2018GR4,,2112-02-29,2112-03-04,3.6362e-08
2018GR4,,2018GR4,,2093-03-04,2093-03-04,4.41154e-07
2018GR4,,2018GR4,,2114-03-03,2114-03-03,1.81e-08
2018GR4,,2018GR4,,2091-03-05,2091-03-05,2.5511400000000003e-06
2018GR4,,2018GR4,,2092-03-04,2092-03-04,8.24e-07
2018GR4,,2018GR4,,2058-03-07,2058-03-07,0.000137
2018GR4,,2018GR4,,2059-03-06,2059-03-06,1.89e-09
2018GR4,,2018GR4,,2060-03-04,2060-03-04,9.82e-11
2018GR4,,2018GR4,,2064-03-04,2064-03-04,2.76e-07
2018GR4,,2018GR4,,2065-03-04,2065-03-04,2e-07
2018GR4,,2018GR4,,2068-03-05,2068-03-05,1.11e-05
2018GR4,,2018GR4,,2070-03-05,2070-03-05,2.33e-09
2018GR4,,2018GR4,,2102-03-04,2102-03-04,9.05e-09
2018GR4,,2018GR4,,2073-03-05,2073-03-05,7.71e-07
2018GR4,,2018GR4,,2074-03-05,2074-03-06,7.69258e-07
2018GR4,,2018GR4,,2080-03-03,2080-03-03,2.0506539999999999e-07
2018GR4,,2018GR4,,2083-03-01,2083-03-01,4.86e-08
2018GR4,,2018GR4,,2086-03-04,2086-03-05,2.6e-07
2018GR4,,2018GR4,,2088-06-06,2088-06-06,2.62e-08
2018GR4,,2018GR4,,2089-03-05,2089-03-05,1.09e-07
2018GR4,,2018GR4,,2072-03-05,2072-03-05,6.44e-10
2018GS3,,2018GS3,,2119-10-08,2119-10-08,7.67e-07
2018HW1,,2018HW1,,2116-04-22,2116-04-22,7.94e-08
2018HW1,,2018HW1,,2121-04-22,2121-04-22,1.73e-09
2018HW1,,2018HW1,,2122-04-22,2122-04-22,6.48e-09
2018JD,,2018JD,,2067-05-08,2067-05-08,0.0017690000000000002
2018JL1,,2018JL1,,2112-05-15,2112-05-15,3.32e-07
2018JL1,,2018JL1,,2114-05-15,2114-05-15,6.52e-07
2018JN,,2018JN,,2100-04-24,2100-04-24,2.72e-06
2018JN,,2018JN,,2112-04-24,2112-04-24,1.07e-06
2018JN,,2018JN,,2120-04-24,2120-04-24,2.12e-05
2018KY2,,2018KY2,,2075-05-26,2075-05-26,6.12e-11
2018LB,,2018LB,,2120-06-01,2120-06-01,7.67e-09
2018LB,,2018LB,,2119-06-03,2119-06-03,4e-07
2018LB,,2018LB,,2118-06-01,2118-06-01,1.22e-08
2018LB,,2018LB,,2117-06-01,2117-06-01,3.37e-07
2018LB,,2018LB,,2116-06-02,2116-06-02,6.08e-07
2018LB,,2018LB,,2111-06-02,2111-06-02,5.41e-07
2018LB,,2018LB,,2112-06-02,2112-06-02,1.76e-08
2018LB,,2018LB,,2109-05-31,2109-06-02,2.1626000000000003e-06
2018LB,,2018LB,,2108-06-01,2108-06-01,1.87e-08
2018LB,,2018LB,,2107-06-02,2107-06-02,8.8e-08
2018LB,,2018LB,,2105-06-01,2105-06-01,6.19e-09
2018LB,,2018LB,,2102-06-02,2102-06-02,5.8e-07
2018LB,,2018LB,,2092-05-31,2092-05-31,2.64e-08
2018LB,,2018LB,,2110-06-02,2110-06-02,3.73e-07
2018LB,,2018LB,,2093-05-31,2093-05-31,5.23e-08
2018LD1,,2018LD1,,2088-09-17,2088-09-17,1.23e-08
2018LD1,,2018LD1,,2089-09-17,2089-09-17,1.76e-10
2018LD1,,2018LD1,,2091-09-20,2091-09-20,7.5e-08
2018LD1,,2018LD1,,2116-09-19,2116-09-19,3.58e-07
2018LE1,,2018LE1,,2102-05-26,2102-05-26,4.07e-08
2018LM,,2018LM,,2120-06-01,2120-06-01,5.24e-10
2018LR3,,2018LR3,,2100-06-22,2100-06-22,6.93e-08
2018LR3,,2018LR3,,2116-06-26,2116-06-26,1.04e-11
2018LR3,,2018LR3,,2118-06-20,2118-06-20,4.81e-08
2018LR3,,2018LR3,,2118-06-27,2118-06-27,2.53e-08
2018LR3,,2018LR3,,2119-06-28,2119-06-28,1.53e-05
2018LR3,,2018LR3,,2122-06-23,2122-06-23,3.74e-08
2018LR3,,2018LR3,,2077-06-19,2077-06-19,2.43e-08
2018LT5,,2018LT5,,2095-12-15,2095-12-15,1.45e-07
2018LT5,,2018LT5,,2079-12-16,2079-12-16,1.31e-08
2018LT5,,2018LT5,,2076-12-15,2076-12-15,8.41e-08
2018LT5,,2018LT5,,2066-12-16,2066-12-16,5.61e-08
2018LT5,,2018LT5,,2059-12-16,2059-12-16,1.31e-08
2018LT5,,2018LT5,,2078-12-15,2078-12-15,1.28e-08
2018MC7,,2018MC7,,2120-06-20,2120-06-20,3.33e-07
2018NJ,,2018NJ,,2119-07-10,2119-07-10,1.15e-11
2018NJ,,2018NJ,,2116-07-10,2116-07-10,4.75e-08
2018NJ,,2018NJ,,2110-07-10,2110-07-10,6.07e-06
2018NJ,,2018NJ,,2100-07-10,2100-07-10,8.77e-08
2018NJ,,2018NJ,,2090-07-09,2090-07-09,3.28e-08
2018NJ,,2018NJ,,2083-07-10,2083-07-10,0.0001372
2018NJ,,2018NJ,,2114-07-10,2114-07-10,4.18e-10
2018NW,,2018NW,,2103-07-09,2103-07-09,2.752e-06
2018NW,,2018NW,,2117-07-09,2117-07-09,0.00010995900000000001
2018NW,,2018NW,,2116-07-08,2116-07-08,2.1328340000000002e-06
2018NW,,2018NW,,2112-07-08,2112-07-08,1.47e-06
2018NW,,2018NW,,2111-07-09,2111-07-09,6.7483e-07
2018NW,,2018NW,,2109-07-09,2109-07-09,1.5135e-05
2018NW,,2018NW,,2108-07-08,2108-07-08,2.48e-07
2018NW,,2018NW,,2107-07-09,2107-07-09,4.7e-06
2018NW,,2018NW,,2106-07-09,2106-07-09,9.620284e-06
2018NW,,2018NW,,2104-07-08,2104-07-08,6.9412000000000006e-06
2018NW,,2018NW,,2102-07-09,2102-07-09,5.24513e-05
2018NW,,2018NW,,2085-07-08,2085-07-08,1.02e-07
2018NW,,2018NW,,2099-07-08,2099-07-08,4.65e-07
2018NW,,2018NW,,2067-07-08,2067-07-08,1.05e-06
2018NW,,2018NW,,2072-07-07,2072-07-07,7.44e-08
2018NW,,2018NW,,2101-07-09,2101-07-09,5.77e-08
2018NW,,2018NW,,2077-07-08,2077-07-08,1.47e-06
2018NW,,2018NW,,2078-07-08,2078-07-08,6.66e-08
2018NW,,2018NW,,2079-07-08,2079-07-08,5.65e-09
2018NW,,2018NW,,2076-07-07,2076-07-07,7.05e-07
2018NW,,2018NW,,2087-07-08,2087-07-08,1.88e-06
2018NW,,2018NW,,2092-07-07,2092-07-07,4.417e-06
2018NW,,2018NW,,2094-07-08,2094-07-08,1.41043e-06
2018NW,,2018NW,,2096-07-07,2096-07-07,1.16e-06
2018NW,,2018NW,,2080-07-07,2080-07-07,1.87e-06
2018PA25,,2018PA25,,2036-01-20,2036-01-20,4.49e-10
2018PA25,,2018PA25,,2041-01-21,2041-01-21,2.5e-09
2018PA25,,2018PA25,,2044-01-19,2044-01-19,1.09e-10
2018PA25,,2018PA25,,2085-02-05,2085-02-05,4.21e-09
2018PU23,,2018PU23,,2109-06-09,2109-06-09,2.28e-09
2018PU23,,2018PU23,,2121-06-11,2121-06-11,2.23e-07
2018PU23,,2018PU23,,2109-06-24,2109-06-24,3.67e-07
2018PU23,,2018PU23,,2105-06-17,2105-06-17,6.86e-08
2018PU23,,2018PU23,,2109-05-19,2109-05-19,1.72e-07
2018PU23,,2018PU23,,2091-05-31,2091-05-31,2.4e-07
2018PU23,,2018PU23,,2079-06-12,2079-06-12,6.61e-06
2018PU23,,2018PU23,,2083-10-31,2083-10-31,9.36e-08
2018PU23,,2018PU23,,2097-06-13,2097-06-13,9.46e-06
2018PU23,,2018PU23,,2091-05-19,2091-05-19,1.08e-06
2018PU23,,2018PU23,,2090-05-13,2090-05-19,6.389999999999999e-07
2018PU23,,2018PU23,,2072-05-18,2072-05-18,2.03e-06
2018PZ21,,2018PZ21,,2109-07-28,2109-07-28,3.28e-08
2018PZ21,,2018PZ21,,2119-07-29,2119-07-29,5.06e-06
2018PZ21,,2018PZ21,,2081-07-29,2081-07-29,2.63e-07
2018PZ21,,2018PZ21,,2064-07-27,2064-07-27,1.47e-05
2018PZ21,,2018PZ21,,2057-07-31,2057-07-31,1.25e-10
2018PZ21,,2018PZ21,,2104-07-29,2104-07-29,3.6e-07
2018QH36,,2018QH36,,2099-08-29,2099-08-29,6.52e-10
2018QS,,2018QS,,2116-08-14,2116-08-14,7.54e-08
2018QS,,2018QS,,2084-08-13,2084-08-13,8.42e-07
2018RB2,,2018RB2,,2092-09-05,2092-09-05,3.86e-07
2018RB2,,2018RB2,,2097-09-05,2097-09-05,4.2e-07
2018RB2,,2018RB2,,2102-09-06,2102-09-06,6.728552e-06
2018RB2,,2018RB2,,2105-09-06,2105-09-06,2.11e-09
2018RB2,,2018RB2,,2117-09-06,2117-09-06,1.29e-08
2018RF5,,2018RF5,,2103-09-02,2103-09-02,3.25e-06
2018RJ3,,2018RJ3,,2070-09-08,2070-09-08,2.41e-07
2018RQ4,,2018RQ4,,2102-11-23,2102-11-23,5.53e-07
2018RQ4,,2018RQ4,,2103-11-23,2103-11-23,6.57e-08
2018RQ4,,2018RQ4,,2104-11-23,2104-11-23,7.05e-07
2018RQ4,,2018RQ4,,2106-11-23,2106-11-23,1.82e-09
2018RQ4,,2018RQ4,,2108-11-23,2108-11-23,4.48e-07
2018RQ4,,2018RQ4,,2111-11-23,2111-11-23,4.79e-11
2018RQ4,,2018RQ4,,2119-11-23,2119-11-23,7.09e-08
2018RQ4,,2018RQ4,,2098-11-21,2098-11-21,1.49e-06
2018RR1,,2018RR1,,2114-09-07,2114-09-07,1.42e-08
2018RR1,,2018RR1,,2116-09-03,2116-09-03,1.02e-06
2018RR1,,2018RR1,,2117-09-02,2117-09-08,9.62e-08
2018RR1,,2018RR1,,2112-09-04,2112-09-04,3.27e-08
2018RR1,,2018RR1,,2119-09-04,2119-09-04,1.37e-07
2018RR1,,2018RR1,,2121-08-27,2121-08-27,1.45e-08
2018RR1,,2018RR1,,2122-09-04,2122-09-04,1.08e-08
2018RR1,,2018RR1,,2118-09-07,2118-09-07,5.81e-09
2018RR1,,2018RR1,,2110-09-06,2110-09-08,2.1137000000000002e-07
2018RR1,,2018RR1,,2083-09-07,2083-09-07,1.03e-08
2018RR1,,2018RR1,,2107-09-01,2107-09-01,1.25e-08
2018RR1,,2018RR1,,2106-08-31,2106-08-31,3.62e-07
2018RR1,,2018RR1,,2105-09-07,2105-09-07,2.44e-07
2018RR1,,2018RR1,,2103-09-07,2103-09-07,2.3500762e-05
2018RR1,,2018RR1,,2100-08-31,2100-08-31,7.97e-08
2018RR1,,2018RR1,,2096-08-31,2096-08-31,6.66e-07
2018RR1,,2018RR1,,2089-09-02,2089-09-02,3.43e-08
2018RR1,,2018RR1,,2087-08-30,2087-08-30,2.61e-06
2018RR1,,2018RR1,,2108-09-06,2108-09-06,2.94e-07
2018RR1,,2018RR1,,2086-09-01,2086-09-01,5.39e-07
2018RW,,2018RW,,2116-09-07,2116-09-07,1.88e-08
2018SD2,,2018SD2,,2116-09-20,2116-09-20,1.1e-09
2018SD2,,2018SD2,,2112-09-20,2112-09-20,1.67e-06
2018SD2,,2018SD2,,2111-09-20,2111-09-21,3.5253e-09
2018SD2,,2018SD2,,2110-09-20,2110-09-20,2.013e-06
2018SD2,,2018SD2,,2108-09-19,2108-09-19,4.04e-07
2018SD2,,2018SD2,,2107-09-21,2107-09-21,2.27e-07
2018SD2,,2018SD2,,2101-09-20,2101-09-20,6.480000000000001e-06
2018SD2,,2018SD2,,2119-09-21,2119-09-21,3.07e-08
2018SD2,,2018SD2,,2097-09-20,2097-09-20,2.26e-06
2018SD2,,2018SD2,,2094-09-20,2094-09-20,2.14e-07
2018SD2,,2018SD2,,2092-09-20,2092-09-20,9.39e-07
2018SD2,,2018SD2,,2088-09-20,2088-09-20,5.51e-06
2018SD2,,2018SD2,,2087-09-21,2087-09-21,1.33e-06
2018SD2,,2018SD2,,2085-09-20,2085-09-20,2.42e-09
2018SD2,,2018SD2,,2082-09-20,2082-09-20,6.28e-07
2018SD2,,2018SD2,,2065-09-21,2065-09-21,1.93e-06
2018SD2,,2018SD2,,2066-09-21,2066-09-21,2.25e-07
2018SD2,,2018SD2,,2100-09-21,2100-09-21,5.15e-11
2018TB,,2018TB,,2103-10-08,2103-10-08,2.45e-06
2018TP5,,2018TP5,,2106-10-05,2106-10-05,9.64e-09
2018TP5,,2018TP5,,2099-10-04,2099-10-04,1.672e-07
2018TP5,,2018TP5,,2101-10-04,2101-10-04,3.95e-07
2018TP5,,2018TP5,,2100-10-04,2100-10-04,5.32e-06
2018TP5,,2018TP5,,2113-10-05,2113-10-05,5.23e-10
2018TP5,,2018TP5,,2095-10-04,2095-10-04,1.3741e-06
2018TP5,,2018TP5,,2088-10-03,2088-10-03,1.54e-08
2018TP5,,2018TP5,,2093-10-03,2093-10-03,1.76e-07
2018TP5,,2018TP5,,2091-10-04,2091-10-04,2.1e-06
2018TP5,,2018TP5,,2089-10-03,2089-10-03,9.060000000000001e-07
2018TP5,,2018TP5,,2086-10-04,2086-10-04,2.13e-06
2018TP5,,2018TP5,,2085-10-03,2085-10-03,1.422e-06
2018TP5,,2018TP5,,2074-10-04,2074-10-04,3.45e-07
2018TP5,,2018TP5,,2094-10-04,2094-10-04,1.76e-08
2018TS6,,2018TS6,,2120-10-02,2120-10-02,2.38e-07
2018TS6,,2018TS6,,2115-10-03,2115-10-03,8.89e-08
2018TS6,,2018TS6,,2104-10-03,2104-10-03,3.32e-06
2018TS6,,2018TS6,,2068-10-02,2068-10-02,3.23e-10
2018TS6,,2018TS6,,2080-10-02,2080-10-02,3.95e-10
2018TY4,,2018TY4,,2033-10-05,2033-10-05,0.000432
2018VA8,,2018VA8,,2104-11-09,2104-11-09,1.29e-07
2018VA8,,2018VA8,,2105-11-10,2105-11-10,2.8e-08
2018VA8,,2018VA8,,2106-11-10,2106-11-10,1.1628000000000001e-06
2018VA8,,2018VA8,,2108-11-09,2108-11-09,3.8701390000000005e-06
2018VA8,,2018VA8,,2112-11-09,2112-11-09,7.640000000000001e-09
